NCBI.GeneID	Symbol	Description	Transcripts	Ensembl.GeneIDs	external_gene_name	chromosome_name	start_position	end_position
101233514	LOC101233514	probable E3 ubiquitin-protein ligase HERC3	2	ENSTGUG00000002963		4	53754165	53773961
101233598	MISP	mitotic spindle positioning	3	ENSTGUG00000021579		28	2771063	2776500
101233672	LOC101233672	transcription initiation factor TFIID subunit 4	1		NA	NA	NA	NA
101233680	LOC101233680	uncharacterized LOC101233680	1	ENSTGUG00000019352		13	11017659	11022382
101233722	LOC101233722	neuropeptide-like protein C4orf48 homolog	3	ENSTGUG00000010545	C4orf48	4	8805863	8817501
101233732	LOC101233732	hexokinase-2	2	ENSTGUG00000019594	HK2	22	5168728	5195863
101233749	LOC101233749	oligodendrocyte transcription factor 2	1	ENSTGUG00000019322,ENSTGUG00000019893	NA	NA	NA	NA
101233796	LOC101233796	borealin-2	2	ENSTGUG00000008822		11	13643324	13650889
101233820	LOC101233820	uncharacterized LOC101233820	1		NA	NA	NA	NA
101233925	LOC101233925	selenoprotein Pb-like	2	ENSTGUG00000007885		8	11018998	11022578
101233949	LOC101233949	keratin, type I cytoskeletal 23	1	ENSTGUG00000018328	KRT23	27	2619634	2629983
101234062	LOC101234062	L-threonine 3-dehydrogenase, mitochondrial	2	ENSTGUG00000013305		3	3871777	3883480
101234077	LOC101234077	delphilin	1		NA	NA	NA	NA
101234087	LOC101234087	protein adenylyltransferase SelO	1	ENSTGUG00000001139		2	16983431	17007923
101234123	LOC101234123	CDC42 small effector protein 2-B	1	ENSTGUG00000025054		10	11232293	11241981
101234134	IKBIP	IKBKB interacting protein	7	ENSTGUG00000023025	IKBIP	1A	43934754	43940672
101234167	SLX4IP	SLX4 interacting protein	4	ENSTGUG00000020657	SLX4IP	3	89704431	89776082
101234170	LOC101234170	uncharacterized LOC101234170	1	ENSTGUG00000027411		6	19881501	19904448
101234225	RFXAP	regulatory factor X associated protein	1		NA	NA	NA	NA
101234251	PDXP	pyridoxal phosphatase	1		NA	NA	NA	NA
105758557	LOC105758557	uncharacterized LOC105758557	12	ENSTGUG00000020406		1A	28464246	28481691
105758592	LOC105758592	uncharacterized protein C11orf16 homolog	11	ENSTGUG00000028008		1A	56524934	56536626
105758604	LOC105758604	potassium voltage-gated channel subfamily A member 6-like	8		NA	NA	NA	NA
105758620	LOC105758620	putative cation exchanger C521.04c	4	ENSTGUG00000028665		1A	37574	43022
105758712	PIGP	phosphatidylinositol glycan anchor biosynthesis class P	2	ENSTGUG00000025829	PIGP	1	111664285	111668060
105758723	LOC105758723	beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 7	4	ENSTGUG00000008427	GCNT7	20	12543281	12551648
105758751	MIIP	migration and invasion inhibitory protein	1	ENSTGUG00000002457	MIIP	21	4764260	4771531
105758753	LOC105758753	Golgi integral membrane protein 4	4	ENSTGUG00000003080		21	1767671	1791688
105758827	TIRAP	TIR domain containing adaptor protein	3	ENSTGUG00000000832	TIRAP	24	1938060	1943686
105758838	LOC105758838	mothers against decapentaplegic homolog 6	2		NA	NA	NA	NA
105758876	LOC105758876	uncharacterized protein F13E9.13, mitochondrial-like	1		NA	NA	NA	NA
105758955	LOC105758955	zinc finger protein 628	6	ENSTGUG00000023991		2	972588	979526
105758956	LOC105758956	zinc finger protein 282	5	ENSTGUG00000028033		2	957408	971926
105758977	LOC105758977	mediator of RNA polymerase II transcription subunit 1	1		NA	NA	NA	NA
105759048	LOC105759048	ninein-like protein	11		NA	NA	NA	NA
105759069	LOC105759069	protein PET117 homolog, mitochondrial	1		NA	NA	NA	NA
105759079	LOC105759079	GDNF-inducible zinc finger protein 1	3	ENSTGUG00000007503	GZF1	3	85261842	85278130
105759083	LOC105759083	spectrin beta chain, non-erythrocytic 1	7	ENSTGUG00000023553		3	83072598	83091871
105759117	LOC105759117	protein LYRIC	1	ENSTGUG00000024330		3	10541876	10572438
105759121	LOC105759121	zinc finger protein 493	1	ENSTGUG00000023300		3	5609732	5617125
105759143	LOC105759143	V-set and immunoglobulin domain-containing protein 4	1		NA	NA	NA	NA
105759147	LOC105759147	homeobox protein ARX	3		NA	NA	NA	NA
105759159	LOC105759159	ALG13 UDP-N-acetylglucosaminyltransferase subunit	2		NA	NA	NA	NA
105759171	LOC105759171	A-kinase anchor protein 17B	7		NA	NA	NA	NA
105759175	LOC105759175	UAP56-interacting factor	6	ENSTGUG00000020997,ENSTGUG00000026450	NA	NA	NA	NA
105759204	LOC105759204	low-density lipoprotein receptor-related protein 2	1	ENSTGUG00000004914		4	43987150	44004042
105759208	LOC105759208	epidermal differentiation-specific protein-like	1		NA	NA	NA	NA
105759233	LOC105759233	uncharacterized LOC105759233	1	ENSTGUG00000026053		4	7988020	8007199
105759242	LOC105759242	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3	2	ENSTGUG00000011053		4	2458438	2649422
105759334	LOC105759334	synaptojanin-2-binding protein	1	ENSTGUG00000011384	SYNJ2BP	5	27601205	27609877
105759399	LOC105759399	protein mono-ADP-ribosyltransferase PARP14	2	ENSTGUG00000003925		7	3678273	3694841
105759403	LOC105759403	leucine-zipper-like transcriptional regulator 1	6		NA	NA	NA	NA
105759524	LOC105759524	mitochondrial ubiquitin ligase activator of nfkb 1-A	4	ENSTGUG00000010230		9	17086653	17089530
105759573	LOC105759573	cyclin-I-like	1		NA	NA	NA	NA
105759762	LOC105759762	dnaJ homolog subfamily A member 1	1	ENSTGUG00000024389		25	755563	762071
105759815	LOC105759815	uncharacterized LOC105759815	3	ENSTGUG00000019927		20	8531290	8538097
105759899	LOC105759899	aspartyl/asparaginyl beta-hydroxylase	2	ENSTGUG00000011226	ASPH	2	115176584	115288734
105759937	LOC105759937	netrin-4	1	ENSTGUG00000008258		12	9732541	9774746
105760019	LOC105760019	interferon-induced very large GTPase 1	1		NA	NA	NA	NA
105760196	LOC105760196	zinc finger protein 3 homolog	1		NA	NA	NA	NA
105760369	LOC105760369	cytoplasmic phosphatidylinositol transfer protein 1	3		NA	NA	NA	NA
105760413	LOC105760413	E3 ubiquitin-protein ligase HUWE1	6		NA	NA	NA	NA
105760451	LOC105760451	mucosa-associated lymphoid tissue lymphoma translocation protein 1 homolog	1	ENSTGUG00000019329		10	4546960	4571575
105760670	LOC105760670	fatty acid amide hydrolase	1	ENSTGUG00000013393		1	23602712	23618855
105760850	LOC105760850	uncharacterized LOC105760850	2	ENSTGUG00000001716		Z	46370185	46384317
105760853	LOC105760853	unconventional myosin-VIIa	2	ENSTGUG00000001888		Z	48120542	48146930
105760863	LOC105760863	interferon-like	1	ENSTGUG00000019759		Z	46182803	46183375
105760919	LOC105760919	uncharacterized LOC105760919	1		NA	NA	NA	NA
105760944	LOC105760944	collagen alpha-1(I) chain	5		NA	NA	NA	NA
115490547	LOC115490547	arylamine N-acetyltransferase, liver isozyme	1		NA	NA	NA	NA
115490548	LOC115490548	protein phosphatase 1 regulatory subunit 3C-B-like	1		NA	NA	NA	NA
115490557	LOC115490557	glutamine synthetase	3	ENSTGUG00000002809,ENSTGUG00000024188	NA	NA	NA	NA
115490593	LOC115490593	glutathione S-transferase 2	1	ENSTGUG00000023165	GSTM3	26	4982673	5072568
115490595	LOC115490595	glutathione S-transferase Mu 1	1	ENSTGUG00000023165	GSTM3	26	4982673	5072568
115490659	SPOP	speckle type BTB/POZ protein	2	ENSTGUG00000023775	SPOP	27	741827	759781
115490720	LOC115490720	uncharacterized LOC115490720	1	ENSTGUG00000027643		27	1997150	2005111
115490795	LOC115490795	lon protease homolog, mitochondrial-like	1		NA	NA	NA	NA
115490839	LOC115490839	perilipin-3	2	ENSTGUG00000022366		28	1858460	1867536
115490876	LOC115490876	protein ANTAGONIST OF LIKE HETEROCHROMATIN PROTEIN 1	1	ENSTGUG00000021145		28	4872140	4875627
115490997	LOC115490997	myogenesis-regulating glycosidase	4	ENSTGUG00000028247		Z	46395644	46412230
115491017	LOC115491017	gamma-secretase subunit Aph-1b	1		NA	NA	NA	NA
115491233	LOC115491233	relaxin-3-like	1	ENSTGUG00000005041		Z	69016534	69052695
115491353	LOC115491353	keratin, type II cytoskeletal 80	4	ENSTGUG00000025828	KRT80	29	230241	246501
115491410	LOC115491410	spermatogenesis-associated serine-rich protein 2	1		NA	NA	NA	NA
115491543	LOC115491543	glutamate receptor ionotropic, NMDA 2D	1		NA	NA	NA	NA
115491548	LOC115491548	serine/threonine-protein kinase LMTK3-like	1		NA	NA	NA	NA
115491568	KHSRP	KH-type splicing regulatory protein	2		NA	NA	NA	NA
115491583	LOC115491583	suppressor of SWI4 1 homolog	1	ENSTGUG00000019466		30	4718579	4738132
115491595	LOC115491595	adhesion G protein-coupled receptor L1	1	ENSTGUG00000023889		30	6004309	6050776
115491649	LOC115491649	protein PET100 homolog, mitochondrial	1		NA	NA	NA	NA
115491759	LOC115491759	glutaryl-CoA dehydrogenase, mitochondrial	1	ENSTGUG00000019248,ENSTGUG00000020911	NA	NA	NA	NA
115491779	PNKP	polynucleotide kinase 3'-phosphatase	3	ENSTGUG00000025080		30	1532932	1545107
115491796	CLPP	caseinolytic mitochondrial matrix peptidase proteolytic subunit	2		NA	NA	NA	NA
115491801	NOSIP	nitric oxide synthase interacting protein	2		NA	NA	NA	NA
115491946	LOC115491946	spectrin beta chain, non-erythrocytic 2-like	1	ENSTGUG00000024180		RRCB01000041.1	1329265	1362236
115491968	LOC115491968	uncharacterized LOC115491968	1		NA	NA	NA	NA
115492023	LOC115492023	neurexin-2-like	1		NA	NA	NA	NA
115492049	LOC115492049	testis-specific Y-encoded-like protein 4	1	ENSTGUG00000020448,ENSTGUG00000021437	NA	NA	NA	NA
115492054	LOC115492054	vacuolar fusion protein MON1 homolog B	1	ENSTGUG00000023635,ENSTGUG00000029102	NA	NA	NA	NA
115492083	LOC115492083	selenide, water dikinase 2-like	1		NA	NA	NA	NA
115492274	LOC115492274	zinc finger protein 692	1		NA	NA	NA	NA
115492664	LOC115492664	antigen peptide transporter 2	1	ENSTGUG00000020195		RRCB01000090.1	2665347	2745069
115492698	LOC115492698	leucine-rich repeat and calponin homology domain-containing protein 4	4		NA	NA	NA	NA
115492889	LOC115492889	leucine-rich repeat and fibronectin type III domain-containing protein 1-like protein	2		NA	NA	NA	NA
115492891	FKRP	fukutin related protein	1		NA	NA	NA	NA
115492902	LOC115492902	ryanodine receptor 1-like	1	ENSTGUG00000026818	RYR1	RRCB01000099.1	73	66309
115493013	LOC115493013	chromodomain-helicase-DNA-binding protein 8	1		NA	NA	NA	NA
115493145	LOC115493145	gap junction delta-2 protein-like	1	ENSTGUG00000021829		RRCB01000112.1	443708	446983
115493148	LOC115493148	histone H3.3A	2	ENSTGUG00000021795,ENSTGUG00000026183	NA	NA	NA	NA
115493161	LOC115493161	vasodilator-stimulated phosphoprotein	1		NA	NA	NA	NA
115493170	LOC115493170	MAP/microtubule affinity-regulating kinase 4	3		NA	NA	NA	NA
115493205	LOC115493205	reticulon-2	1		NA	NA	NA	NA
115493308	LOC115493308	guanine nucleotide-binding protein-like 3 homolog	1		NA	NA	NA	NA
115493463	LOC115493463	C-type lectin domain family 2 member L	1	ENSTGUG00000025430		1A	63497314	63504683
115493479	LOC115493479	uncharacterized LOC115493479	1		NA	NA	NA	NA
115493766	LOC115493766	UPF0500 protein C1orf216 homolog	1		NA	NA	NA	NA
115493875	LOC115493875	ethanolaminephosphotransferase 1	1	ENSTGUG00000010825		2	109547461	109602997
115494036	LOC115494036	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1	1	ENSTGUG00000018844,ENSTGUG00000019767	NA	NA	NA	NA
115494072	LOC115494072	zinc finger protein 850	1		NA	NA	NA	NA
115494557	LOC115494557	uncharacterized LOC115494557	3	ENSTGUG00000021094		3	111650403	111684427
115494570	LOC115494570	uncharacterized LOC115494570	1		NA	NA	NA	NA
115494655	LOC115494655	protein-tyrosine kinase 2-beta	1	ENSTGUG00000027137		3	1237323	1303966
115494696	LOC115494696	gallinacin-5	1		NA	NA	NA	NA
115494793	LOC115494793	INSYN2B protein	1	ENSTGUG00000027161		4	2432942	2629898
115494816	LOC115494816	histamine H2 receptor-like	1		NA	NA	NA	NA
115494833	LOC115494833	GDNF family receptor alpha-4	2	ENSTGUG00000019865		4	204194	273380
115494837	LOC115494837	transcription factor COE4	12	ENSTGUG00000023041	EBF4	4	1847545	1877759
115495222	LOC115495222	rho GTPase-activating protein 20	1	ENSTGUG00000002818		4A	6246787	6262752
115495250	LOC115495250	diacylglycerol kinase delta	7	ENSTGUG00000004878		4A	14615854	14668051
115495261	LOC115495261	SLAIN motif-containing protein-like	2	ENSTGUG00000027021		4A	15621277	15640985
115495264	LOC115495264	tumor necrosis factor ligand superfamily member 10	1	ENSTGUG00000021485,ENSTGUG00000027391	NA	NA	NA	NA
115495273	LOC115495273	G-protein coupled receptor 12-like	3	ENSTGUG00000019310		4A	16647447	16648688
115495400	LOC115495400	uncharacterized LOC115495400	1		NA	NA	NA	NA
115495649	LOC115495649	translation initiation factor IF-2	1		NA	NA	NA	NA
115495688	LOC115495688	uncharacterized LOC115495688	1		NA	NA	NA	NA
115495870	LOC115495870	inactive ubiquitin carboxyl-terminal hydrolase 54	1		NA	NA	NA	NA
115495908	LOC115495908	RNA-binding protein 44	1	ENSTGUG00000021528		7	3326822	3334517
115496174	LOC115496174	biotin-dependent 3-methylcrotonyl-coenzyme A carboxylase beta1 subunit	1	ENSTGUG00000010227,ENSTGUG00000022521	NA	NA	NA	NA
115496333	LOC115496333	tetratricopeptide repeat protein 14-like	1		NA	NA	NA	NA
115496608	LOC115496608	actin, cytoplasmic type 5	1	ENSTGUG00000004026,ENSTGUG00000021154	NA	NA	NA	NA
115496706	LOC115496706	transmembrane emp24 domain-containing protein 3	1	ENSTGUG00000021476		10	21512297	21606175
115496802	LOC115496802	spermatogenesis-associated protein 2-like protein	1	ENSTGUG00000023009		11	19753491	19757503
115496885	LOC115496885	VID27-like protein	2		NA	NA	NA	NA
115496889	LOC115496889	pleckstrin homology domain-containing family F member 1-like	1	ENSTGUG00000008970		11	14324175	14324825
115496930	LOC115496930	secreted frizzled-related protein 5-like	1	ENSTGUG00000009077		12	8732860	8736554
115496947	LOC115496947	laminin subunit beta-2	1		NA	NA	NA	NA
115496992	LOC115496992	histone H1.10	1	ENSTGUG00000027546	H1-10	12	11524378	11525025
115496993	LOC115496993	histone H2A type 2-B	1	ENSTGUG00000028167		12	11528567	11530973
115496994	LOC115496994	V-set domain containing T-cell activation inhibitor 1-like	1		NA	NA	NA	NA
115497042	LOC115497042	protocadherin gamma-A10-like	1		NA	NA	NA	NA
115497045	LOC115497045	protocadherin beta-15-like	1	ENSTGUG00000020402		13	7251557	7255599
115497065	LOC115497065	protocadherin alpha-2-like	1		NA	NA	NA	NA
115497067	LOC115497067	protocadherin alpha-2-like	1		NA	NA	NA	NA
115497070	LOC115497070	mucin-1	1		NA	NA	NA	NA
115497184	LOC115497184	testis-expressed protein 2	3	ENSTGUG00000006725		14	7229950	7235649
115497275	LOC115497275	small integral membrane protein 10-like protein 2A	1		NA	NA	NA	NA
115497297	LOC115497297	nascent polypeptide-associated complex subunit alpha, muscle-specific form-like	1		NA	NA	NA	NA
115497553	LOC115497553	carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein	1	ENSTGUG00000027059		17	9965843	9994478
115497592	LOC115497592	translation initiation factor IF-2	1		NA	NA	NA	NA
115497612	LOC115497612	cytochrome c oxidase assembly protein COX11, mitochondrial	1	ENSTGUG00000027006	COX11	18	10244214	10248137
115497694	LOC115497694	uncharacterized LOC115497694	2		NA	NA	NA	NA
115497712	LOC115497712	adenine phosphoribosyltransferase-like	1		NA	NA	NA	NA
115497878	BLCAP	BLCAP apoptosis inducing factor	2	ENSTGUG00000024673	BLCAP	20	5698587	5706282
115497905	LOC115497905	E3 ubiquitin-protein ligase RNF182-like	1		NA	NA	NA	NA
115497915	LOC115497915	protein FAM83D-B	1	ENSTGUG00000004606		20	4334538	4338504
115497975	LOC115497975	E3 ubiquitin-protein ligase TRIM62	2	ENSTGUG00000026937,ENSTGUG00000029020	NA	NA	NA	NA
115497985	LOC115497985	uncharacterized LOC115497985	1	ENSTGUG00000002822		21	1890881	1980314
115497997	RAP1GAP	RAP1 GTPase activating protein	1	ENSTGUG00000025655		21	5583419	5590006
115498117	PHYHIP	phytanoyl-CoA 2-hydroxylase interacting protein	1	ENSTGUG00000020498	PHYHIP	22	1796164	2013829
115498142	STAMBP	STAM binding protein	4	ENSTGUG00000004131	STAMBP	22	4062357	4075687
115498155	PRNP	prion protein (Kanno blood group)	1		NA	NA	NA	NA
115498242	LOC115498242	cAMP-dependent protein kinase inhibitor beta-like	2		NA	NA	NA	NA
115498331	CLMP	CXADR like membrane protein	2	ENSTGUG00000019626	CLMP	24	4306139	4362870
115498412	TXNIP	thioredoxin interacting protein	3	ENSTGUG00000019978	TXNIP	25	1885674	1943991
115498500	LOC115498500	uncharacterized LOC115498500	1	ENSTGUG00000004280	S100A4	25	2379508	2380327
115498553	LOC115498553	copine-5	12		NA	NA	NA	NA
115498591	PRELP	proline and arginine rich end leucine rich repeat protein	1	ENSTGUG00000029110	PRELP	26	2534486	2545151
116806599	LOC116806599	keratin, type I cytoskeletal 14	2		NA	NA	NA	NA
116806607	LOC116806607	thiosulfate sulfurtransferase	1		NA	NA	NA	NA
116806608	LOC116806608	OTU domain-containing protein 4	2		NA	NA	NA	NA
116806616	LOC116806616	centrosome-associated protein 350	2		NA	NA	NA	NA
116806645	LOC116806645	nuclear pore membrane glycoprotein 210-like	1		NA	NA	NA	NA
116806757	LOC116806757	60S ribosomal protein L17	2		NA	NA	NA	NA
116806869	LOC116806869	mesoderm induction early response protein 3	3		NA	NA	NA	NA
116806870	LOC116806870	kinesin-like protein KIF2A	9		NA	NA	NA	NA
116806871	LOC116806871	mothers against decapentaplegic homolog 2	14		NA	NA	NA	NA
116806872	LOC116806872	nipped-B-like protein	3		NA	NA	NA	NA
116806878	LOC116806878	mothers against decapentaplegic homolog 4	5		NA	NA	NA	NA
116806879	LOC116806879	E3 ubiquitin-protein ligase KCMF1	3		NA	NA	NA	NA
116806883	LOC116806883	arrestin domain-containing protein 3-like	4		NA	NA	NA	NA
116806888	LOC116806888	ras GTPase-activating protein 1	3		NA	NA	NA	NA
116806889	LOC116806889	splicing regulatory glutamine/lysine-rich protein 1	2		NA	NA	NA	NA
116806898	LOC116806898	guanine nucleotide-binding protein G(q) subunit alpha	1		NA	NA	NA	NA
116806961	LOC116806961	uncharacterized LOC116806961	2		NA	NA	NA	NA
116806990	LOC116806990	microtubule-associated protein 1B	2		NA	NA	NA	NA
116807269	SRCAP	Snf2 related CREBBP activator protein	1		NA	NA	NA	NA
116807725	LOC116807725	protein mono-ADP-ribosyltransferase PARP12	1		NA	NA	NA	NA
116807733	LOC116807733	uncharacterized LOC116807733	1		NA	NA	NA	NA
116808947	LOC116808947	protocadherin gamma-B5-like	1		NA	NA	NA	NA
116809243	LOC116809243	SH3 and multiple ankyrin repeat domains protein 3-like	1		NA	NA	NA	NA
121468017	LOC121468017	ras-related and estrogen-regulated growth inhibitor-like	1		NA	NA	NA	NA
121468021	LOC121468021	UPF0488 protein C8orf33 homolog	4		NA	NA	NA	NA
121468029	LOC121468029	aspartyl/asparaginyl beta-hydroxylase-like	4		NA	NA	NA	NA
121468040	LOC121468040	protein PRR14L-like	2		NA	NA	NA	NA
121468046	LOC121468046	solute carrier family 35 member E2A-like	1		NA	NA	NA	NA
121468066	LOC121468066	hydroxysteroid 11-beta-dehydrogenase 1-like protein	1		NA	NA	NA	NA
121468129	LOC121468129	mothers against decapentaplegic homolog 4-like	2		NA	NA	NA	NA
121468166	LOC121468166	uncharacterized LOC121468166	1		NA	NA	NA	NA
121468198	LOC121468198	uncharacterized LOC121468198	1		NA	NA	NA	NA
121468272	LOC121468272	phospholipid phosphatase-related protein type 2-like	1		NA	NA	NA	NA
121468351	LOC121468351	uncharacterized LOC121468351	1		NA	NA	NA	NA
121468357	LOC121468357	uncharacterized LOC121468357	1		NA	NA	NA	NA
121468358	LOC121468358	uncharacterized LOC121468358	1		NA	NA	NA	NA
121468399	LOC121468399	synaptophysin-like	1		NA	NA	NA	NA
121468400	RENBP	renin binding protein	8		NA	NA	NA	NA
121468423	LOC121468423	RNA-binding protein 4B-like	7		NA	NA	NA	NA
121468452	FIBP	FGF1 intracellular binding protein	10		NA	NA	NA	NA
